raid,boss,name,quality,id,url
"Naxxramas N25",Anub'Rekhan,"Corpse Scarab Handguards",epic,39718,https://wowhead.com/wotlk/item=39718
"Naxxramas N25",Anub'Rekhan,Dawnwalkers,epic,39701,https://wowhead.com/wotlk/item=39701
"Naxxramas N25",Anub'Rekhan,"Fool's Trial",epic,40065,https://wowhead.com/wotlk/item=40065
"Naxxramas N25",Anub'Rekhan,"Gemmed Wand of the Nerubians",epic,39712,https://wowhead.com/wotlk/item=39712
"Naxxramas N25",Anub'Rekhan,Heritage,epic,40069,https://wowhead.com/wotlk/item=40069
"Naxxramas N25",Anub'Rekhan,"Inexorable Sabatons",epic,39717,https://wowhead.com/wotlk/item=39717
"Naxxramas N25",Anub'Rekhan,"Leggings of Atrophy",epic,39720,https://wowhead.com/wotlk/item=39720
"Naxxramas N25",Anub'Rekhan,"Lost Jewel",epic,40080,https://wowhead.com/wotlk/item=40080
"Naxxramas N25",Anub'Rekhan,"Mantle of the Locusts",epic,39719,https://wowhead.com/wotlk/item=39719
"Naxxramas N25",Anub'Rekhan,"Pauldrons of Unnatural Death",epic,39704,https://wowhead.com/wotlk/item=39704
"Naxxramas N25",Anub'Rekhan,"Rescinding Grips",epic,39703,https://wowhead.com/wotlk/item=39703
"Naxxramas N25",Anub'Rekhan,Ruthlessness,epic,40075,https://wowhead.com/wotlk/item=40075
"Naxxramas N25",Anub'Rekhan,"Sabatons of Sudden Reprisal",epic,39706,https://wowhead.com/wotlk/item=39706
"Naxxramas N25",Anub'Rekhan,"Sand-Worn Band",epic,40107,https://wowhead.com/wotlk/item=40107
"Naxxramas N25",Anub'Rekhan,"Sash of the Parlor",epic,39721,https://wowhead.com/wotlk/item=39721
"Naxxramas N25",Anub'Rekhan,"Seized Beauty",epic,40108,https://wowhead.com/wotlk/item=40108
"Naxxramas N25",Anub'Rekhan,"Shield of Assimilation",epic,39716,https://wowhead.com/wotlk/item=39716
"Naxxramas N25",Anub'Rekhan,"Strong-Handed Ring",epic,40074,https://wowhead.com/wotlk/item=40074
"Naxxramas N25",Anub'Rekhan,"Swarm Bindings",epic,39722,https://wowhead.com/wotlk/item=39722
"Naxxramas N25",Anub'Rekhan,"Thunderstorm Amulet",epic,40064,https://wowhead.com/wotlk/item=40064
"Naxxramas N25",Anub'Rekhan,"Webbed Death",epic,39714,https://wowhead.com/wotlk/item=39714
"Naxxramas N25",Faerlina,"Atonement Greaves",epic,39734,https://wowhead.com/wotlk/item=39734
"Naxxramas N25",Faerlina,"Belt of False Dignity",epic,39735,https://wowhead.com/wotlk/item=39735
"Naxxramas N25",Faerlina,"Bracers of the Tyrant",epic,39729,https://wowhead.com/wotlk/item=39729
"Naxxramas N25",Faerlina,"Callous-Hearted Gauntlets",epic,39726,https://wowhead.com/wotlk/item=39726
"Naxxramas N25",Faerlina,"Chains of Adoration",epic,40071,https://wowhead.com/wotlk/item=40071
"Naxxramas N25",Faerlina,"Cult's Chestguard",epic,39724,https://wowhead.com/wotlk/item=39724
"Naxxramas N25",Faerlina,"Dislocating Handguards",epic,39727,https://wowhead.com/wotlk/item=39727
"Naxxramas N25",Faerlina,"Epaulets of the Grieving Servant",epic,39725,https://wowhead.com/wotlk/item=39725
"Naxxramas N25",Faerlina,"Faerlina's Madness",epic,39732,https://wowhead.com/wotlk/item=39732
"Naxxramas N25",Faerlina,"Fire-Scorched Greathelm",epic,39723,https://wowhead.com/wotlk/item=39723
"Naxxramas N25",Faerlina,"Fool's Trial",epic,40065,https://wowhead.com/wotlk/item=40065
"Naxxramas N25",Faerlina,"Gloves of Token Respect",epic,39733,https://wowhead.com/wotlk/item=39733
"Naxxramas N25",Faerlina,Heritage,epic,40069,https://wowhead.com/wotlk/item=40069
"Naxxramas N25",Faerlina,"Idol of Worship",epic,39757,https://wowhead.com/wotlk/item=39757
"Naxxramas N25",Faerlina,"Lost Jewel",epic,40080,https://wowhead.com/wotlk/item=40080
"Naxxramas N25",Faerlina,"Punctilious Bindings",epic,39731,https://wowhead.com/wotlk/item=39731
"Naxxramas N25",Faerlina,Ruthlessness,epic,40075,https://wowhead.com/wotlk/item=40075
"Naxxramas N25",Faerlina,"Sand-Worn Band",epic,40107,https://wowhead.com/wotlk/item=40107
"Naxxramas N25",Faerlina,"Seized Beauty",epic,40108,https://wowhead.com/wotlk/item=40108
"Naxxramas N25",Faerlina,"Strong-Handed Ring",epic,40074,https://wowhead.com/wotlk/item=40074
"Naxxramas N25",Faerlina,"Thunderstorm Amulet",epic,40064,https://wowhead.com/wotlk/item=40064
"Naxxramas N25",Faerlina,"Totem of Misery",epic,39728,https://wowhead.com/wotlk/item=39728
"Naxxramas N25",Faerlina,"Tunic of Prejudice",epic,39756,https://wowhead.com/wotlk/item=39756
"Naxxramas N25",Faerlina,"Widow's Fury",epic,39730,https://wowhead.com/wotlk/item=39730
"Naxxramas N25",Maexxna,"Ablative Chitin Girdle",epic,39759,https://wowhead.com/wotlk/item=39759
"Naxxramas N25",Maexxna,"Aged Winter Cloak",epic,40250,https://wowhead.com/wotlk/item=40250
"Naxxramas N25",Maexxna,"Bindings of the Hapless Prey",epic,39764,https://wowhead.com/wotlk/item=39764
"Naxxramas N25",Maexxna,"Cloak of Averted Crisis",epic,40254,https://wowhead.com/wotlk/item=40254
"Naxxramas N25",Maexxna,"Cloak of the Shadowed Sun",epic,40252,https://wowhead.com/wotlk/item=40252
"Naxxramas N25",Maexxna,"Cowl of the Perished",epic,39768,https://wowhead.com/wotlk/item=39768
"Naxxramas N25",Maexxna,"Defender's Code",epic,40257,https://wowhead.com/wotlk/item=40257
"Naxxramas N25",Maexxna,"Digested Silken Robes",epic,40062,https://wowhead.com/wotlk/item=40062
"Naxxramas N25",Maexxna,"Distorted Limbs",epic,40060,https://wowhead.com/wotlk/item=40060
"Naxxramas N25",Maexxna,"Dying Curse",epic,40255,https://wowhead.com/wotlk/item=40255
"Naxxramas N25",Maexxna,"Forethought Talisman",epic,40258,https://wowhead.com/wotlk/item=40258
"Naxxramas N25",Maexxna,"Grim Toll",epic,40256,https://wowhead.com/wotlk/item=40256
"Naxxramas N25",Maexxna,"Helm of Diminished Pride",epic,39760,https://wowhead.com/wotlk/item=39760
"Naxxramas N25",Maexxna,"Infectious Skitterer Leggings",epic,39761,https://wowhead.com/wotlk/item=39761
"Naxxramas N25",Maexxna,"Mantle of Shattered Kinship",epic,40063,https://wowhead.com/wotlk/item=40063
"Naxxramas N25",Maexxna,"Matriarch's Spawn",epic,39766,https://wowhead.com/wotlk/item=39766
"Naxxramas N25",Maexxna,"Quivering Tunic",epic,40061,https://wowhead.com/wotlk/item=40061
"Naxxramas N25",Maexxna,"Shawl of the Old Maid",epic,40253,https://wowhead.com/wotlk/item=40253
"Naxxramas N25",Maexxna,"Shroud of Luminosity",epic,40251,https://wowhead.com/wotlk/item=40251
"Naxxramas N25",Maexxna,"Sinner's Bindings",epic,39765,https://wowhead.com/wotlk/item=39765
"Naxxramas N25",Maexxna,"The Jawbone",epic,39758,https://wowhead.com/wotlk/item=39758
"Naxxramas N25",Maexxna,"Torn Web Wrapping",epic,39762,https://wowhead.com/wotlk/item=39762
"Naxxramas N25",Maexxna,"Undiminished Battleplate",epic,39767,https://wowhead.com/wotlk/item=39767
"Naxxramas N25",Maexxna,"Wraith Strike",epic,39763,https://wowhead.com/wotlk/item=39763
"Naxxramas N25",Noth,"Accursed Spine",epic,40192,https://wowhead.com/wotlk/item=40192
"Naxxramas N25",Noth,"Angry Dread",epic,40189,https://wowhead.com/wotlk/item=40189
"Naxxramas N25",Noth,"Bands of Impurity",epic,40198,https://wowhead.com/wotlk/item=40198
"Naxxramas N25",Noth,"Belt of Potent Chanting",epic,40200,https://wowhead.com/wotlk/item=40200
"Naxxramas N25",Noth,"Chains of Adoration",epic,40071,https://wowhead.com/wotlk/item=40071
"Naxxramas N25",Noth,"Crippled Treads",epic,40184,https://wowhead.com/wotlk/item=40184
"Naxxramas N25",Noth,"Fool's Trial",epic,40065,https://wowhead.com/wotlk/item=40065
"Naxxramas N25",Noth,"Gauntlets of the Disobedient",epic,40188,https://wowhead.com/wotlk/item=40188
"Naxxramas N25",Noth,"Gloves of the Fallen Wizard",epic,40197,https://wowhead.com/wotlk/item=40197
"Naxxramas N25",Noth,Heritage,epic,40069,https://wowhead.com/wotlk/item=40069
"Naxxramas N25",Noth,"Legguards of the Undisturbed",epic,40196,https://wowhead.com/wotlk/item=40196
"Naxxramas N25",Noth,"Libram of Radiance",epic,40191,https://wowhead.com/wotlk/item=40191
"Naxxramas N25",Noth,"Lost Jewel",epic,40080,https://wowhead.com/wotlk/item=40080
"Naxxramas N25",Noth,"Poignant Sabatons",epic,40187,https://wowhead.com/wotlk/item=40187
"Naxxramas N25",Noth,"Robes of Mutation",epic,40602,https://wowhead.com/wotlk/item=40602
"Naxxramas N25",Noth,Ruthlessness,epic,40075,https://wowhead.com/wotlk/item=40075
"Naxxramas N25",Noth,"Sand-Worn Band",epic,40107,https://wowhead.com/wotlk/item=40107
"Naxxramas N25",Noth,"Seized Beauty",epic,40108,https://wowhead.com/wotlk/item=40108
"Naxxramas N25",Noth,"Shoulderguards of Opportunity",epic,40185,https://wowhead.com/wotlk/item=40185
"Naxxramas N25",Noth,"Spinning Fate",epic,40190,https://wowhead.com/wotlk/item=40190
"Naxxramas N25",Noth,"Strong-Handed Ring",epic,40074,https://wowhead.com/wotlk/item=40074
"Naxxramas N25",Noth,"Thrusting Bands",epic,40186,https://wowhead.com/wotlk/item=40186
"Naxxramas N25",Noth,"Thunderstorm Amulet",epic,40064,https://wowhead.com/wotlk/item=40064
"Naxxramas N25",Noth,"Tunic of Masked Suffering",epic,40193,https://wowhead.com/wotlk/item=40193
"Naxxramas N25",Heigan,"Aged Winter Cloak",epic,40250,https://wowhead.com/wotlk/item=40250
"Naxxramas N25",Heigan,"Bindings of the Decrepit",epic,40209,https://wowhead.com/wotlk/item=40209
"Naxxramas N25",Heigan,"Breastplate of Tormented Rage",epic,40203,https://wowhead.com/wotlk/item=40203
"Naxxramas N25",Heigan,"Chestguard of Bitter Charms",epic,40210,https://wowhead.com/wotlk/item=40210
"Naxxramas N25",Heigan,"Cloak of Averted Crisis",epic,40254,https://wowhead.com/wotlk/item=40254
"Naxxramas N25",Heigan,"Cloak of the Shadowed Sun",epic,40252,https://wowhead.com/wotlk/item=40252
"Naxxramas N25",Heigan,"Cryptfiend's Bite",epic,40208,https://wowhead.com/wotlk/item=40208
"Naxxramas N25",Heigan,"Defender's Code",epic,40257,https://wowhead.com/wotlk/item=40257
"Naxxramas N25",Heigan,"Dying Curse",epic,40255,https://wowhead.com/wotlk/item=40255
"Naxxramas N25",Heigan,"Eruption-Scarred Boots",epic,40237,https://wowhead.com/wotlk/item=40237
"Naxxramas N25",Heigan,"Forethought Talisman",epic,40258,https://wowhead.com/wotlk/item=40258
"Naxxramas N25",Heigan,"Gloves of the Dancing Bear",epic,40238,https://wowhead.com/wotlk/item=40238
"Naxxramas N25",Heigan,"Grim Toll",epic,40256,https://wowhead.com/wotlk/item=40256
"Naxxramas N25",Heigan,"Heigan's Putrid Vestments",epic,40234,https://wowhead.com/wotlk/item=40234
"Naxxramas N25",Heigan,"Helm of Pilgrimage",epic,40235,https://wowhead.com/wotlk/item=40235
"Naxxramas N25",Heigan,"Iron-Spring Jumpers",epic,40206,https://wowhead.com/wotlk/item=40206
"Naxxramas N25",Heigan,"Leggings of Colossal Strides",epic,40201,https://wowhead.com/wotlk/item=40201
"Naxxramas N25",Heigan,"Legguards of the Apostle",epic,40204,https://wowhead.com/wotlk/item=40204
"Naxxramas N25",Heigan,"Serene Echoes",epic,40236,https://wowhead.com/wotlk/item=40236
"Naxxramas N25",Heigan,"Shawl of the Old Maid",epic,40253,https://wowhead.com/wotlk/item=40253
"Naxxramas N25",Heigan,"Shroud of Luminosity",epic,40251,https://wowhead.com/wotlk/item=40251
"Naxxramas N25",Heigan,"Sigil of Awareness",epic,40207,https://wowhead.com/wotlk/item=40207
"Naxxramas N25",Heigan,"Stalk-Skin Belt",epic,40205,https://wowhead.com/wotlk/item=40205
"Naxxramas N25",Heigan,"The Undeath Carrier",epic,40233,https://wowhead.com/wotlk/item=40233
"Naxxramas N25",Loatheb,"Boots of Impetuous Ideals",epic,40246,https://wowhead.com/wotlk/item=40246
"Naxxramas N25",Loatheb,"Cowl of Innocent Delight",epic,40247,https://wowhead.com/wotlk/item=40247
"Naxxramas N25",Loatheb,"Fading Glow",epic,40245,https://wowhead.com/wotlk/item=40245
"Naxxramas N25",Loatheb,"Footwraps of Vile Deceit",epic,40243,https://wowhead.com/wotlk/item=40243
"Naxxramas N25",Loatheb,"Girdle of Unity",epic,40241,https://wowhead.com/wotlk/item=40241
"Naxxramas N25",Loatheb,"Greaves of Turbulence",epic,40240,https://wowhead.com/wotlk/item=40240
"Naxxramas N25",Loatheb,"Grotesque Handgrips",epic,40242,https://wowhead.com/wotlk/item=40242
"Naxxramas N25",Loatheb,"Mantle of the Lost Conqueror",epic,40637,https://wowhead.com/wotlk/item=40637
"Naxxramas N25",Loatheb,"Mantle of the Lost Protector",epic,40638,https://wowhead.com/wotlk/item=40638
"Naxxramas N25",Loatheb,"Mantle of the Lost Vanquisher",epic,40639,https://wowhead.com/wotlk/item=40639
"Naxxramas N25",Loatheb,"The Hand of Nerub",epic,40239,https://wowhead.com/wotlk/item=40239
"Naxxramas N25",Loatheb,"The Impossible Dream",epic,40244,https://wowhead.com/wotlk/item=40244
"Naxxramas N25",Loatheb,"Vest of Vitality",epic,40249,https://wowhead.com/wotlk/item=40249
"Naxxramas N25",Razuvious,"Bands of Mutual Respect",epic,40324,https://wowhead.com/wotlk/item=40324
"Naxxramas N25",Razuvious,"Bindings of the Expansive Mind",epic,40325,https://wowhead.com/wotlk/item=40325
"Naxxramas N25",Razuvious,"Boots of Forlorn Wishes",epic,40326,https://wowhead.com/wotlk/item=40326
"Naxxramas N25",Razuvious,"Bracers of the Unholy Knight",epic,40306,https://wowhead.com/wotlk/item=40306
"Naxxramas N25",Razuvious,"Chains of Adoration",epic,40071,https://wowhead.com/wotlk/item=40071
"Naxxramas N25",Razuvious,"Chestpiece of Suspicion",epic,40319,https://wowhead.com/wotlk/item=40319
"Naxxramas N25",Razuvious,"Esteemed Bindings",epic,40323,https://wowhead.com/wotlk/item=40323
"Naxxramas N25",Razuvious,"Faithful Steel Sabatons",epic,40320,https://wowhead.com/wotlk/item=40320
"Naxxramas N25",Razuvious,"Fool's Trial",epic,40065,https://wowhead.com/wotlk/item=40065
"Naxxramas N25",Razuvious,"Gauntlets of Guiding Touch",epic,40316,https://wowhead.com/wotlk/item=40316
"Naxxramas N25",Razuvious,"Girdle of Razuvious",epic,40317,https://wowhead.com/wotlk/item=40317
"Naxxramas N25",Razuvious,"Girdle of Recuperation",epic,40327,https://wowhead.com/wotlk/item=40327
"Naxxramas N25",Razuvious,Heritage,epic,40069,https://wowhead.com/wotlk/item=40069
"Naxxramas N25",Razuvious,"Idol of the Shooting Star",epic,40321,https://wowhead.com/wotlk/item=40321
"Naxxramas N25",Razuvious,"Legplates of Double Strikes",epic,40318,https://wowhead.com/wotlk/item=40318
"Naxxramas N25",Razuvious,"Lost Jewel",epic,40080,https://wowhead.com/wotlk/item=40080
"Naxxramas N25",Razuvious,Ruthlessness,epic,40075,https://wowhead.com/wotlk/item=40075
"Naxxramas N25",Razuvious,"Sand-Worn Band",epic,40107,https://wowhead.com/wotlk/item=40107
"Naxxramas N25",Razuvious,"Seized Beauty",epic,40108,https://wowhead.com/wotlk/item=40108
"Naxxramas N25",Razuvious,"Shoulderpads of Secret Arts",epic,40315,https://wowhead.com/wotlk/item=40315
"Naxxramas N25",Razuvious,"Spaulders of Egotism",epic,40305,https://wowhead.com/wotlk/item=40305
"Naxxramas N25",Razuvious,"Strong-Handed Ring",epic,40074,https://wowhead.com/wotlk/item=40074
"Naxxramas N25",Razuvious,"Thunderstorm Amulet",epic,40064,https://wowhead.com/wotlk/item=40064
"Naxxramas N25",Razuvious,"Totem of Dueling",epic,40322,https://wowhead.com/wotlk/item=40322
"Naxxramas N25",Gothik,"Abetment Bracers",epic,40332,https://wowhead.com/wotlk/item=40332
"Naxxramas N25",Gothik,"Aged Winter Cloak",epic,40250,https://wowhead.com/wotlk/item=40250
"Naxxramas N25",Gothik,"Bindings of Yearning",epic,40338,https://wowhead.com/wotlk/item=40338
"Naxxramas N25",Gothik,"Bracers of Unrelenting Attack",epic,40330,https://wowhead.com/wotlk/item=40330
"Naxxramas N25",Gothik,"Burdened Shoulderplates",epic,40334,https://wowhead.com/wotlk/item=40334
"Naxxramas N25",Gothik,"Cloak of Averted Crisis",epic,40254,https://wowhead.com/wotlk/item=40254
"Naxxramas N25",Gothik,"Cloak of the Shadowed Sun",epic,40252,https://wowhead.com/wotlk/item=40252
"Naxxramas N25",Gothik,"Defender's Code",epic,40257,https://wowhead.com/wotlk/item=40257
"Naxxramas N25",Gothik,"Dying Curse",epic,40255,https://wowhead.com/wotlk/item=40255
"Naxxramas N25",Gothik,"Forethought Talisman",epic,40258,https://wowhead.com/wotlk/item=40258
"Naxxramas N25",Gothik,"Gothik's Cowl",epic,40339,https://wowhead.com/wotlk/item=40339
"Naxxramas N25",Gothik,"Grim Toll",epic,40256,https://wowhead.com/wotlk/item=40256
"Naxxramas N25",Gothik,"Helm of Unleashed Energy",epic,40340,https://wowhead.com/wotlk/item=40340
"Naxxramas N25",Gothik,"Helm of Vital Protection",epic,40328,https://wowhead.com/wotlk/item=40328
"Naxxramas N25",Gothik,"Hood of the Exodus",epic,40329,https://wowhead.com/wotlk/item=40329
"Naxxramas N25",Gothik,"Idol of Awakening",epic,40342,https://wowhead.com/wotlk/item=40342
"Naxxramas N25",Gothik,"Leggings of Failed Escape",epic,40331,https://wowhead.com/wotlk/item=40331
"Naxxramas N25",Gothik,"Leggings of Fleeting Moments",epic,40333,https://wowhead.com/wotlk/item=40333
"Naxxramas N25",Gothik,"Libram of Resurgence",epic,40337,https://wowhead.com/wotlk/item=40337
"Naxxramas N25",Gothik,"Life and Death",epic,40336,https://wowhead.com/wotlk/item=40336
"Naxxramas N25",Gothik,"Shackled Cinch",epic,40341,https://wowhead.com/wotlk/item=40341
"Naxxramas N25",Gothik,"Shawl of the Old Maid",epic,40253,https://wowhead.com/wotlk/item=40253
"Naxxramas N25",Gothik,"Shroud of Luminosity",epic,40251,https://wowhead.com/wotlk/item=40251
"Naxxramas N25",Gothik,"Touch of Horror",epic,40335,https://wowhead.com/wotlk/item=40335
"Naxxramas N25",Horsemen,Armageddon,epic,40343,https://wowhead.com/wotlk/item=40343
"Naxxramas N25",Horsemen,"Breastplate of the Lost Conqueror",epic,40625,https://wowhead.com/wotlk/item=40625
"Naxxramas N25",Horsemen,"Breastplate of the Lost Protector",epic,40626,https://wowhead.com/wotlk/item=40626
"Naxxramas N25",Horsemen,"Breastplate of the Lost Vanquisher",epic,40627,https://wowhead.com/wotlk/item=40627
"Naxxramas N25",Horsemen,"Broken Promise",epic,40345,https://wowhead.com/wotlk/item=40345
"Naxxramas N25",Horsemen,Damnation,epic,40348,https://wowhead.com/wotlk/item=40348
"Naxxramas N25",Horsemen,"Final Voyage",epic,40346,https://wowhead.com/wotlk/item=40346
"Naxxramas N25",Horsemen,"Gloves of Peaceful Death",epic,40349,https://wowhead.com/wotlk/item=40349
"Naxxramas N25",Horsemen,"Helm of the Grave",epic,40344,https://wowhead.com/wotlk/item=40344
"Naxxramas N25",Horsemen,"Leggings of Voracious Shadows",epic,40352,https://wowhead.com/wotlk/item=40352
"Naxxramas N25",Horsemen,"Mantle of the Corrupted",epic,40286,https://wowhead.com/wotlk/item=40286
"Naxxramas N25",Horsemen,"Urn of Lost Memories",epic,40350,https://wowhead.com/wotlk/item=40350
"Naxxramas N25",Horsemen,"Zeliek's Gauntlets",epic,40347,https://wowhead.com/wotlk/item=40347
"Naxxramas N25",Patchwerk,Arrowsong,epic,40265,https://wowhead.com/wotlk/item=40265
"Naxxramas N25",Patchwerk,"Belt of the Tortured",epic,40260,https://wowhead.com/wotlk/item=40260
"Naxxramas N25",Patchwerk,"Boots of Persuasion",epic,40269,https://wowhead.com/wotlk/item=40269
"Naxxramas N25",Patchwerk,"Boots of Septic Wounds",epic,40270,https://wowhead.com/wotlk/item=40270
"Naxxramas N25",Patchwerk,"Chains of Adoration",epic,40071,https://wowhead.com/wotlk/item=40071
"Naxxramas N25",Patchwerk,"Crude Discolored Battlegrips",epic,40261,https://wowhead.com/wotlk/item=40261
"Naxxramas N25",Patchwerk,"Fleshless Girdle",epic,40263,https://wowhead.com/wotlk/item=40263
"Naxxramas N25",Patchwerk,"Fool's Trial",epic,40065,https://wowhead.com/wotlk/item=40065
"Naxxramas N25",Patchwerk,"Girdle of the Gambit",epic,40272,https://wowhead.com/wotlk/item=40272
"Naxxramas N25",Patchwerk,"Gloves of Calculated Risk",epic,40262,https://wowhead.com/wotlk/item=40262
"Naxxramas N25",Patchwerk,Heritage,epic,40069,https://wowhead.com/wotlk/item=40069
"Naxxramas N25",Patchwerk,"Hero's Surrender",epic,40266,https://wowhead.com/wotlk/item=40266
"Naxxramas N25",Patchwerk,"Libram of Tolerance",epic,40268,https://wowhead.com/wotlk/item=40268
"Naxxramas N25",Patchwerk,"Lost Jewel",epic,40080,https://wowhead.com/wotlk/item=40080
"Naxxramas N25",Patchwerk,Ruthlessness,epic,40075,https://wowhead.com/wotlk/item=40075
"Naxxramas N25",Patchwerk,"Sand-Worn Band",epic,40107,https://wowhead.com/wotlk/item=40107
"Naxxramas N25",Patchwerk,"Sash of Solitude",epic,40271,https://wowhead.com/wotlk/item=40271
"Naxxramas N25",Patchwerk,"Seized Beauty",epic,40108,https://wowhead.com/wotlk/item=40108
"Naxxramas N25",Patchwerk,"Split Greathammer",epic,40264,https://wowhead.com/wotlk/item=40264
"Naxxramas N25",Patchwerk,"Strong-Handed Ring",epic,40074,https://wowhead.com/wotlk/item=40074
"Naxxramas N25",Patchwerk,"Surplus Limb",epic,40273,https://wowhead.com/wotlk/item=40273
"Naxxramas N25",Patchwerk,"Thunderstorm Amulet",epic,40064,https://wowhead.com/wotlk/item=40064
"Naxxramas N25",Patchwerk,"Totem of Hex",epic,40267,https://wowhead.com/wotlk/item=40267
"Naxxramas N25",Patchwerk,"Waistguard of Divine Grace",epic,40259,https://wowhead.com/wotlk/item=40259
"Naxxramas N25",Grobbulus,"Aged Winter Cloak",epic,40250,https://wowhead.com/wotlk/item=40250
"Naxxramas N25",Grobbulus,"Bracers of Liberation",epic,40274,https://wowhead.com/wotlk/item=40274
"Naxxramas N25",Grobbulus,"Chestguard of the Exhausted",epic,40279,https://wowhead.com/wotlk/item=40279
"Naxxramas N25",Grobbulus,"Cloak of Averted Crisis",epic,40254,https://wowhead.com/wotlk/item=40254
"Naxxramas N25",Grobbulus,"Cloak of the Shadowed Sun",epic,40252,https://wowhead.com/wotlk/item=40252
"Naxxramas N25",Grobbulus,"Cowl of Vanity",epic,40287,https://wowhead.com/wotlk/item=40287
"Naxxramas N25",Grobbulus,"Defender's Code",epic,40257,https://wowhead.com/wotlk/item=40257
"Naxxramas N25",Grobbulus,"Depraved Linked Belt",epic,40275,https://wowhead.com/wotlk/item=40275
"Naxxramas N25",Grobbulus,"Desecrated Past",epic,40285,https://wowhead.com/wotlk/item=40285
"Naxxramas N25",Grobbulus,"Dying Curse",epic,40255,https://wowhead.com/wotlk/item=40255
"Naxxramas N25",Grobbulus,"Fallout Impervious Tunic",epic,40283,https://wowhead.com/wotlk/item=40283
"Naxxramas N25",Grobbulus,"Forethought Talisman",epic,40258,https://wowhead.com/wotlk/item=40258
"Naxxramas N25",Grobbulus,"Girdle of Chivalry",epic,40278,https://wowhead.com/wotlk/item=40278
"Naxxramas N25",Grobbulus,"Grim Toll",epic,40256,https://wowhead.com/wotlk/item=40256
"Naxxramas N25",Grobbulus,"Mantle of the Fatigued Sage",epic,40351,https://wowhead.com/wotlk/item=40351
"Naxxramas N25",Grobbulus,"Origin of Nightmares",epic,40280,https://wowhead.com/wotlk/item=40280
"Naxxramas N25",Grobbulus,"Plague Igniter",epic,40284,https://wowhead.com/wotlk/item=40284
"Naxxramas N25",Grobbulus,"Shawl of the Old Maid",epic,40253,https://wowhead.com/wotlk/item=40253
"Naxxramas N25",Grobbulus,"Shroud of Luminosity",epic,40251,https://wowhead.com/wotlk/item=40251
"Naxxramas N25",Grobbulus,"Slime Stream Bands",epic,40282,https://wowhead.com/wotlk/item=40282
"Naxxramas N25",Grobbulus,"Spaulders of Incoherence",epic,40288,https://wowhead.com/wotlk/item=40288
"Naxxramas N25",Grobbulus,"Sympathetic Amice",epic,40289,https://wowhead.com/wotlk/item=40289
"Naxxramas N25",Grobbulus,"Tunic of Indulgence",epic,40277,https://wowhead.com/wotlk/item=40277
"Naxxramas N25",Grobbulus,"Twilight Mist",epic,40281,https://wowhead.com/wotlk/item=40281
"Naxxramas N25",Gluth,"Ablative Chitin Girdle",epic,39759,https://wowhead.com/wotlk/item=39759
"Naxxramas N25",Gluth,"Angry Dread",epic,40189,https://wowhead.com/wotlk/item=40189
"Naxxramas N25",Gluth,Arrowsong,epic,40265,https://wowhead.com/wotlk/item=40265
"Naxxramas N25",Gluth,"Atonement Greaves",epic,39734,https://wowhead.com/wotlk/item=39734
"Naxxramas N25",Gluth,"Bands of Impurity",epic,40198,https://wowhead.com/wotlk/item=40198
"Naxxramas N25",Gluth,"Bindings of the Decrepit",epic,40209,https://wowhead.com/wotlk/item=40209
"Naxxramas N25",Gluth,"Bindings of the Hapless Prey",epic,39764,https://wowhead.com/wotlk/item=39764
"Naxxramas N25",Gluth,"Boots of Persuasion",epic,40269,https://wowhead.com/wotlk/item=40269
"Naxxramas N25",Gluth,"Bracers of Unrelenting Attack",epic,40330,https://wowhead.com/wotlk/item=40330
"Naxxramas N25",Gluth,"Breastplate of the Lost Conqueror",epic,40625,https://wowhead.com/wotlk/item=40625
"Naxxramas N25",Gluth,"Breastplate of the Lost Protector",epic,40626,https://wowhead.com/wotlk/item=40626
"Naxxramas N25",Gluth,"Breastplate of the Lost Vanquisher",epic,40627,https://wowhead.com/wotlk/item=40627
"Naxxramas N25",Gluth,"Broken Promise",epic,40345,https://wowhead.com/wotlk/item=40345
"Naxxramas N25",Gluth,"Callous-Hearted Gauntlets",epic,39726,https://wowhead.com/wotlk/item=39726
"Naxxramas N25",Gluth,"Chestguard of Bitter Charms",epic,40210,https://wowhead.com/wotlk/item=40210
"Naxxramas N25",Gluth,"Cincture of Polarity",epic,40301,https://wowhead.com/wotlk/item=40301
"Naxxramas N25",Gluth,"Cowl of Innocent Delight",epic,40247,https://wowhead.com/wotlk/item=40247
"Naxxramas N25",Gluth,"Crude Discolored Battlegrips",epic,40261,https://wowhead.com/wotlk/item=40261
"Naxxramas N25",Gluth,"Cryptfiend's Bite",epic,40208,https://wowhead.com/wotlk/item=40208
"Naxxramas N25",Gluth,"Epaulets of the Grieving Servant",epic,39725,https://wowhead.com/wotlk/item=39725
"Naxxramas N25",Gluth,"Faerlina's Madness",epic,39732,https://wowhead.com/wotlk/item=39732
"Naxxramas N25",Gluth,"Faithful Steel Sabatons",epic,40320,https://wowhead.com/wotlk/item=40320
"Naxxramas N25",Gluth,"Final Voyage",epic,40346,https://wowhead.com/wotlk/item=40346
"Naxxramas N25",Gluth,"Fleshless Girdle",epic,40263,https://wowhead.com/wotlk/item=40263
"Naxxramas N25",Gluth,"Gauntlets of Guiding Touch",epic,40316,https://wowhead.com/wotlk/item=40316
"Naxxramas N25",Gluth,"Girdle of Recuperation",epic,40327,https://wowhead.com/wotlk/item=40327
